1,"BookTitle","Bahá’í Prayers","巴哈伊祈禱文","巴哈伊祈祷文"
1149,"MainText","Rejoice with exceeding gladness, O people of Bahá, as ye call to remembrance the Day of supreme felicity, the Day whereon the Tongue of the Ancient of Days hath spoken, as He departed from His House, proceeding to the Spot from which He shed upon the whole of creation the splendors of His name, the All-Merciful. God is Our witness. Were We to reveal the hidden secrets of that Day, all they that dwell on earth and in the heavens would swoon away and die, except such as will be preserved by God, the Almighty, the All-Knowing, the All-Wise.","巴哈的子民啊！當你想起那極樂之日時，興高采烈地慶祝吧！在那個日子裡，亙古之神之舌，在祂離家前往聖地時，發言了。從那聖地，祂以祂的聖名｜大慈大悲者，所散發出的光芒照亮了整個造物界。我等見證，我等若揭示了那個日子的隱秘，除了那些為上帝保留的，天地萬物都將昏厥消逝。上帝乃是全能者，全知者，全智者。","巴哈之民啊，当你们想起那极乐之日时，兴高采烈地庆祝吧！在那日子里，亘古常在者之舌，在祂离家前往那圣地时发话了。从那圣地，祂将其圣名那至仁者的光辉洒向整个造物界。上帝是我的见证。我若揭示那圣日的奥秘，除了上帝所保留的，天地万物都将消失沉寂，上帝乃是那全能者，全知者，全智者。"
1150,"MainText","Such is the inebriating effect of the words of God upon Him Who is the Revealer of His undoubted proofs, that His Pen can move no longer. With these words He concludeth His Tablet: ""No God is there but Me, the Most Exalted, the Most Powerful, the Most Excellent, the All-Knowing.""","上帝的聖言使祂｜上帝明證的啟示者，如此地如癡如醉。祂的聖筆無法再揮動了。祂以這些話來結束祂的這篇書簡：「除我之外別無上帝，我是崇高無上者，最為強大者，最傑出者，全知者。」","圣言使上帝明证的启示者如痴如醉，致使其圣笔不能再继续挥舞。祂以这些话作为本书简的结束：“除我之外别无上帝，我是至高者，至能者，卓绝者，全知者。”"
1151,"PassageAuthor","(Bahá’u’lláh)","（巴哈歐拉）","（巴哈欧拉）"
1152,"SectionText","Tablet of the Holy Mariner","聖航者書簡","圣航者书简"
1153,"PassageNumber",181,181,181
1154,"MainText","""Study the Tablet of the Holy Mariner that ye may know the truth, and consider that the Blessed Beauty hath fully foretold future events. Let them who perceive, take warning!""","習讀聖航者書簡，你將認知真理，深思神聖美尊預見的未來事件。讓明悟者警惕。","习读圣航者书简，你将认知真理，深思神圣美尊预见的未来事件。让明悟者警惕。"
1155,"PassageAuthor","(‘Abdu’l-Bahá)","（阿博都巴哈）","（阿博都巴哈）"
1156,"MainText","He is the Gracious, the Well-Beloved!","祂是寬仁者，備受仰愛者！","祂是宽仁者，备受仰爱者！"
1157,"MainText","O Holy Mariner! Bid thine ark of eternity appear before the Celestial Concourse,","聖航者啊！吩咐祢的不朽方舟，出現於上天眾靈之前，","圣航者啊！吩咐祢的不朽方舟，出现于上天众灵之前，"
1158,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1159,"MainText","Launch it upon the ancient sea, in His Name, the Most Wondrous,","以祂至為奇妙者的聖名，讓方舟下至亙古之海，","以祂至为奇妙者的圣名，让方舟下至亘古之海，"
1160,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1161,"MainText","And let the angelic spirits enter, in the Name of God, the Most High.","以至高者上帝的聖名，讓天使之靈進來。","以至高者上帝的圣名，让天使之灵进来。"
1162,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1163,"MainText","Unmoor it, then, that it may sail upon the ocean of glory,","為方舟解纜起錨，航行於榮耀之海，","为方舟解缆起锚，航行于荣耀之海，"
1164,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1165,"MainText","Haply the dwellers therein may attain the retreats of nearness in the everlasting realm.","那方舟裡的乘客，或許能到達永恆天國的臨近之所。","那方舟里的乘客，或许能到达永恒天国的临近之所。"
1166,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1167,"MainText","Having reached the sacred strand, the shore of the crimson seas,","達到神聖的海濱、殷紅汪洋之岸邊之後，","达到神圣的海滨、殷红汪洋之岸边之后，"
1168,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1169,"MainText","Bid them issue forth and attain this ethereal invisible station,","吩咐乘客出來，達到這飄渺無形的站點，","吩咐乘客出来，达到这飘渺无形的站点，"
1170,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1171,"MainText","A station wherein the Lord hath in the Flame of His Beauty appeared within the deathless tree;","於此站點，主在那不朽之樹上從其聖美的火焰中顯現；","于此站点，主在那不朽之树上从其圣美的火焰中显现；"
1172,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1173,"MainText","Wherein the embodiments of His Cause cleansed themselves of self and passion;","於此站點，祂聖道之化身清除了自我和情欲；","于此站点，祂圣道之化身清除了自我和情欲；"
1174,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1175,"MainText","Around which the Glory of Moses doth circle with the everlasting hosts;","於此站點，摩西的榮耀及其永恆天軍圍繞四周；","于此站点，摩西的荣耀及其永恒天军围绕四周；"
1176,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1177,"MainText","Wherein the Hand of God was drawn forth from His bosom of Grandeur;","於此站點，上帝之手臂伸開祂博大胸懷；","于此站点，上帝之手臂伸开祂博大胸怀；"
1178,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1179,"MainText","Wherein the ark of the Cause remaineth motionless even though to its dwellers be declared all divine attributes.","於此站點，即使向乘客宣布全部神聖屬性，那聖道的方舟仍然靜止不動。","于此站点，即使向乘客宣布全部神圣属性，那圣道的方舟仍然静止不动。"
1180,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1181,"MainText","O Mariner! Teach them that are within the ark that which we have taught thee behind the mystic veil,","聖航者啊！將我在神秘幕後對祢的教誨，向方舟裡的乘客們傳達吧。","圣航者啊！将我在神秘幕后对祢的教诲，向方舟里的乘客们传达吧。"
1182,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1183,"MainText","Perchance they may not tarry in the sacred snow-white spot,","或許他們就不會在那神聖的雪白之地滯留，","或许他们就不会在那神圣的雪白之地滞留，"
1184,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1185,"MainText","But may soar upon the wings of the spirit unto that station which the Lord hath exalted above all mention in the worlds below,","而會展開靈性之雙翼，飛升到主所提升的地位，那地位遠遠超越下界的贊美。","而会展开灵性之双翼，飞升到主所提升的地位，那地位远远超越下界的赞美。"
1186,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1187,"MainText","May wing through space even as the favored birds in the realm of eternal reunion;","他們將穿越太空，猶如受寵之鳥在永恆重聚的王國飛行；","他们将穿越太空，犹如受宠之鸟在永恒重聚的王国飞行；"
1188,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1189,"MainText","May know the mysteries hidden in the Seas of light.","願他們知曉光明聖海隱藏的奧秘。","愿他们知晓光明圣海隐藏的奥秘。"
1190,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1191,"MainText","They passed the grades of worldly limitations and reached that of the divine unity, the center of heavenly guidance.","他們超越了塵世的限度，到達了神聖大同的境界，那上天導引之中心。","他们超越了尘世的限度，到达了神圣大同的境界，那上天导引之中心。"
1192,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1193,"MainText","They have desired to ascend unto that state which the Lord hath ordained to be above their stations.","他們渴望升入主命定的境界，這境界高於他們本身所處位置。","他们渴望升入主命定的境界，这境界高于他们本身所处位置。"
1194,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1195,"MainText","Whereupon the burning meteor cast them out from them that abide in the Kingdom of His Presence,","屆時，那燃燒的流星將趕走他們，讓他們離開祂駐蹕之王國。","届时，那燃烧的流星将赶走他们，让他们离开祂驻跸之王国。"
1196,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1197,"MainText","And they heard the Voice of Grandeur raised from behind the unseen pavilion upon the Height of Glory:","他們聽到的宏偉聖音，是從榮耀頂峰的不可見之閣發出的：","他们听到的宏伟圣音，是从荣耀顶峰的不可见之阁发出的："
1198,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1199,"MainText","""O guardian angels! Return them to their abode in the world below,","“守護天使啊，讓他們返回自己下界的住所，","“守护天使啊，让他们返回自己下界的住所，"
1200,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1201,"MainText","""Inasmuch as they have purposed to rise to that sphere which the wings of the celestial dove have never attained;","“因為他們計議飛向的天宇，連天鴿之翼也從未達到。","“因为他们计议飞向的天宇，连天鸽之翼也从未达到。"
1202,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1203,"MainText","""Whereupon the ship of fancy standeth still which the minds of them that comprehend cannot grasp.""","“幻想之舟戛然而止，連那理智的頭腦也難領略。”","“幻想之舟戛然而止，连那理智的头脑也难领略。”"
1204,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1205,"MainText","Whereupon the maid of heaven looked out from her exalted chamber,","天女從其神聖閨房向外瞭望，","天女从其神圣闺房向外瞭望，"
1206,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1207,"MainText","And with her brow signed to the Celestial Concourse,","向上天眾靈揚眉示意，","向上天众灵扬眉示意，"
1208,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1209,"MainText","Flooding with the light of her countenance the heaven and the earth,","她的容光灑滿天地，","她的容光洒满天地，"
1210,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1211,"MainText","And as the radiance of her beauty shone upon the people of dust,","她的美麗光芒照耀塵世，","她的美丽光芒照耀尘世，"
1212,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1213,"MainText","All beings were shaken in their mortal graves.","一切生靈都在其人間墳墓裡顫栗。","一切生灵都在其人间坟墓里颤栗。"
1214,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1215,"MainText","She then raised the call which no ear through all eternity hath ever heard,","她發出的呼喚，亙古以來聞所未聞。","她发出的呼唤，亘古以来闻所未闻。"
1216,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1217,"MainText","And thus proclaimed: ""By the Lord! He whose heart hath not the fragrance of the love of the exalted and glorious Arabian Youth,","她這樣宣告：“以主為證！如果心中沒有尊貴榮耀的阿拉伯青年愛之芬芳，","她这样宣告：“以主为证！如果心中没有尊贵荣耀的阿拉伯青年爱之芬芳，"
1218,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1219,"MainText","""Can in no wise ascend unto the glory of the highest heaven.""","“便決不能登上榮耀的至高天堂。”","“便决不能登上荣耀的至高天堂。”"
1220,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1221,"MainText","Thereupon she summoned unto herself one maiden from her handmaidens,","她因而召喚女僕中的一位少女，","她因而召唤女仆中的一位少女，"
1222,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1223,"MainText","And commanded her: ""Descend into space from the mansions of eternity,","下令道：“從永恆大廈降入太空，","下令道：“从永恒大厦降入太空，"
1224,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1225,"MainText","""And turn thou unto that which they have concealed in the inmost of their hearts.","“查看隱藏於他們內心深處的秘密。","“查看隐藏于他们内心深处的秘密。"
1226,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1227,"MainText","""Shouldst thou inhale the perfume of the robe from the Youth that hath been hidden within the tabernacle of light by reason of that which the hands of the wicked have wrought,","“因為邪惡之手的作為，那位神聖青年被迫隱藏於光明之帳，假如你嗅到祂聖袍的馨香，","“因为邪恶之手的作为，那位神圣青年被迫隐藏于光明之帐，假如你嗅到祂圣袍的馨香，"
1228,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1229,"MainText","""Raise a cry within thyself, that all the inmates of the chambers of Paradise, that are the embodiments of the eternal wealth, may understand and hearken;","“便在內心大呼一聲，天堂的所有居民，那些永恆財富的化身，都會理解、傾聽；","“便在内心大呼一声，天堂的所有居民，那些永恒财富的化身，都会理解、倾听；"
1230,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1231,"MainText","""That they may all come down from their everlasting chambers and tremble,","“天堂居民都會戰戰兢兢走下永恆聖庭，","“天堂居民都会战战兢兢走下永恒圣庭，"
1232,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1233,"MainText","""And kiss their hands and feet for having soared to the heights of faithfulness;","“親吻他們的手腳，因為他們飛上了忠信高峰；","“亲吻他们的手脚，因为他们飞上了忠信高峰；"
1234,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1235,"MainText","""Perchance they may find from their robes the fragrance of the Beloved One.""","“或許可從他們的聖袍裡，嗅到摯愛者的清香。”","“或许可从他们的圣袍里，嗅到挚爱者的清香。”"
1236,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1237,"MainText","Thereupon the countenance of the favored damsel beamed above the celestial chambers even as the light that shineth from the face of the Youth above His mortal temple;","於是，這位受鐘愛的少女容光煥發，光耀天庭，就像那神聖青年的容光，高照著祂世間的廟堂。","于是，这位受钟爱的少女容光焕发，光耀天庭，就像那神圣青年的容光，高照着祂世间的庙堂。"
1238,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1239,"MainText","She then descended with such an adorning as to illumine the heavens and all that is therein.","她帶著這照亮天國及其住民的光耀下降，","她带着这照亮天国及其住民的光耀下降，"
1240,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1241,"MainText","She bestirred herself and perfumed all things in the lands of holiness and grandeur.","她款款移步，讓神聖壯麗土地上的一切充滿馨香。","她款款移步，让神圣壮丽土地上的一切充满馨香。"
1242,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1243,"MainText","When she reached that place she rose to her full height in the midmost heart of creation,","當她到達那個地方，便在創造界正中心升至巔峰，","当她到达那个地方，便在创造界正中心升至巅峰，"
1244,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1245,"MainText","And sought to inhale their fragrance at a time that knoweth neither beginning nor end.","要無始無終地嗅聞他們的芬芳。","要无始无终地嗅闻他们的芬芳。"
1246,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1247,"MainText","She found not in them that which she did desire, and this, verily, is but one of His wondrous tales.","她未能在這些人身上找到渴望之物，實際上這不過是祂奇妙的傳說。","她未能在这些人身上找到渴望之物，实际上这不过是祂奇妙的传说。"
1248,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1249,"MainText","She then cried aloud, wailed and repaired to her own station within her most lofty mansion,","她於是嚎啕慟哭，又回到其至高大廈的駐地。","她于是嚎啕恸哭，又回到其至高大厦的驻地。"
1250,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1251,"MainText","And then gave utterance to one mystic word, whispered privily by her honeyed tongue,","然後以其甜蜜之口，悄悄吐露一句秘言，","然后以其甜蜜之口，悄悄吐露一句秘言，"
1252,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1253,"MainText","And raised the call amidst the Celestial Concourse and the immortal maids of heaven:","並在上天眾靈和不朽天女中高呼：","并在上天众灵和不朽天女中高呼："
1254,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1255,"MainText","""By the Lord! I found not from these idle claimants the breeze of Faithfulness!","“以主為證！在這些無所事事的索求者身上，我找不到絲毫忠誠的跡像！","“以主为证！在这些无所事事的索求者身上，我找不到丝毫忠诚的迹象！"
1256,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1257,"MainText","""By the Lord! The Youth hath remained lone and forlorn in the land of exile in the hands of the ungodly.""","“以主為證！在流放之地，在惡人手上，那神聖青年孤獨絕望。”","“以主为证！在流放之地，在恶人手上，那神圣青年孤独绝望。”"
1258,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1259,"MainText","She then uttered within herself such a cry that the Celestial Concourse did shriek and tremble,","她接著在內心發出哀嚎，連上天眾靈都顫栗、哭喊。","她接着在内心发出哀嚎，连上天众灵都颤栗、哭喊。"
1260,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1261,"MainText","And she fell upon the dust and gave up the spirit. It seemeth she was called and hearkened unto Him that summoned her unto the Realm on High.","她跌倒在地，溘然而逝。她似乎已蒙呼召，奉命歸向祂，那天國的召喚者。","她跌倒在地，溘然而逝。她似乎已蒙呼召，奉命归向祂，那天国的召唤者。"
1262,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1263,"MainText","Glorified be He that created her out of the essence of love in the midmost heart of His exalted paradise!","榮耀歸於祂——祂在至高天堂的中心，以愛之精華造生了她！","荣耀归于祂——祂在至高天堂的中心，以爱之精华造生了她！"
1264,"MainText","Glorified be my Lord, the All-Glorious!","榮耀歸於我主，那無量榮耀者！","荣耀归于我主，那无量荣耀者！"
1265,"MainText","Thereupon the maids of heaven hastened forth from their chambers, upon whose countenances the eye of no dweller in the highest paradise had ever gazed.","天女們從各自的閨房跑出，她們的面容，連至高天堂之居民都不曾凝視。","天女们从各自的闺房跑出，她们的面容，连至高天堂之居民都不曾凝视。"
1266,"MainText","Glorified be our Lord, the Most High!","榮耀歸於我主，那至高者！","荣耀归于我主，那至高者！"
1267,"MainText","They all gathered around her, and lo! they found her body fallen upon the dust;","她們圍聚在她的周圍，只見她已倒落塵世。","她们围聚在她的周围，只见她已倒落尘世。"
1268,"MainText","Glorified be our Lord, the Most High!","榮耀歸於我主，那至高者！","荣耀归于我主，那至高者！"
1269,"MainText","And as they beheld her state and comprehended a word of the tale told by the Youth, they bared their heads, rent their garments asunder, beat upon their faces, forgot their joy, shed tears and smote with their hands upon their cheeks, and this is verily one of the mysterious grievous afflictions—","她們看到她的境況，才明白那神聖青年所講的遭遇。她們扯下頭紗，撕碎衣袍，扇打臉頰，頓失快樂。她們號啕大泣……這真是神秘的大難之一。","她们看到她的境况，才明白那神圣青年所讲的遭遇。她们扯下头纱，撕碎衣袍，扇打脸颊，顿失快乐。她们号啕大泣……这真是神秘的大难之一。"
1270,"MainText","Glorified be our Lord, the Most High!","榮耀歸於我主，那至高者！","荣耀归于我主，那至高者！"
1271,"PassageAuthor","(Bahá’u’lláh)","（巴哈歐拉）","（巴哈欧拉）"
1272,"SectionText","Tablets of visitation","朝聖書簡","朝圣书简"
1273,"PassageNumber",182,182,182
1274,"ExLogue","(This Tablet is read at the Shrines of Bahá’u’lláh and the Báb. It is also frequently used in commemorating Their anniversaries.)","（此書簡在巴哈歐拉和巴孛的靈堂前誦讀用。也常做為祂們周年紀念的禱文。）","此书简在巴哈欧拉和巴孛的陵殿前吟诵用。也常作为祂们周年纪念的祷文。"
1275,"MainText","The praise which hath dawned from Thy most august Self, and the glory which hath shone forth from Thy most effulgent Beauty, rest upon Thee, O Thou Who art the Manifestation of Grandeur, and the King of Eternity, and the Lord of all who are in heaven and on earth! I testify that through Thee the sovereignty of God and His dominion, and the majesty of God and His grandeur, were revealed, and the Daystars of ancient splendor have shed their radiance in the heaven of Thine irrevocable decree, and the Beauty of the Unseen hath shone forth above the horizon of creation. I testify, moreover, that with but a movement of Thy Pen Thine injunction ""Be Thou"" hath been enforced, and God’s hidden Secret hath been divulged, and all created things have been called into being, and all the Revelations have been sent down.","祢是崇高偉大的顯示者，永恆生命之王及天上地下萬物之主！那源由祢最威權之身的讚美和發自祢最燦爛之美的榮耀歸於祢！經由祢，我見證上帝的主權和祂的領域，上帝的尊嚴和祂的偉大一一顯現於世，亙古光輝的眾晨星已在祢不渝誡命的天邊散射出光輝，無形者之美已在創造物的地平線上光芒四射。繼而，我證實了祢的誡命，「受旨吧！」僅藉著祢神筆一揮，而施行了。上帝的隱密已顯露，萬物茁然而生，所有的啟示皆已降臨人間。","这赞美出于祢至高庄严之本身，这荣光发自祢至为灿烂之圣美——这一切皆属于祢！啊，祢是伟大之显圣，不朽之君王，天地万物之主！我见证：经由祢，上帝之统权、管辖、威严及伟大，得以昭示天下；在祢既定谕令之天际，亘古辉煌之阳璀璨照耀；在创造界之地平线上，不可见者之圣美灿烂闪耀。我亦见证：祢的圣笔轻轻一挥，“钦此”之令便立即执行，上帝之隐秘得以显露，所有启示降临人间，一切造物皆获新生。"
1276,"MainText","I bear witness, moreover, that through Thy beauty the beauty of the Adored One hath been unveiled, and through Thy face the face of the Desired One hath shone forth, and that through a word from Thee Thou hast decided between all created things, caused them who are devoted to Thee to ascend unto the summit of glory, and the infidels to fall into the lowest abyss.","此外，我見證，經由祢的聖美，眾人所敬慕者的聖美已顯露。經由祢的聖容，眾人所渴慕者的聖容已煥發。祢一發言，便已決定萬物中凡獻身祢者即可高升至榮耀的頂峰，或不信者墜入深淵。","我亦见证：借祢的圣美，那万众景仰者之圣美得以显露；借祢的圣容，那众望所归者之圣容光彩夺目；借祢的圣言，祢在芸芸众生中做出决断：忠于祢的人晋升荣耀之峰，不信祢的人坠入万丈深渊。"
1277,"MainText","I bear witness that he who hath known Thee hath known God, and he who hath attained unto Thy presence hath attained unto the presence of God. Great, therefore, is the blessedness of him who hath believed in Thee, and in Thy signs, and hath humbled himself before Thy sovereignty, and hath been honored with meeting Thee, and hath attained the good pleasure of Thy will, and circled around Thee, and stood before Thy throne. Woe betide him that hath transgressed against Thee, and hath denied Thee, and repudiated Thy signs, and gainsaid Thy sovereignty, and risen up against Thee, and waxed proud before Thy face, and hath disputed Thy testimonies, and fled from Thy rule and Thy dominion, and been numbered with the infidels whose names have been inscribed by the fingers of Thy behest upon Thy holy Tablets.","我見證，凡認識祢者便已認知了上帝，凡屈膝祢尊前者就如同屈伏在上帝的尊前。因此，凡篤信祢和祢的表徵，在祢尊前虛心待命，有幸進謁祢，而榮獲祢旨意之歡欣，並圍繞著祢，侍立在祢寶座尊前的人是榮福甚大的。凡違背祢，拒絕祢，否認祢的表徵，反駁祢的威權，起而違抗祢，在祢尊前表示傲慢，駁斥祢的明證，離棄祢的統轄和領域，以及那些祢命諭之指所明註在祢聖簡中之不信者是災臨禍逼的。","我见证：认知祢便是认知上帝，觐见祢等于觐见上帝。凡坚信祢及祢的征象、臣服于祢的威权、有幸觐见祢、获得祢的欢心、时刻围绕祢、侍立于祢圣座前者，必蒙福佑。凡违背祢、拒绝祢、否认祢的表征、否定祢的权威、竭力反对祢、藐视祢的圣容、驳斥祢的证言、逃避祢的统治与支配的人，还有那些在神圣书简里被祢谕命之指列为不信之徒的人，必遭大难。"
1278,"MainText","Waft, then, unto me, O my God and my Beloved, from the right hand of Thy mercy and Thy loving-kindness, the holy breaths of Thy favors, that they may draw me away from myself and from the world unto the courts of Thy nearness and Thy presence. Potent art Thou to do what pleaseth Thee. Thou, truly, hast been supreme over all things.","我的上帝和我所鍾愛者啊！自祢仁惠和慈愛之右手飄送祢聖息的恩寵，以使我脫離自我及塵世，並轉向祢聖容尊前。祢是隨心所欲的。真確的，萬物唯祢獨尊。","我的上帝，我的挚爱者啊！以祢仁慈与关爱之右手，将祢神圣眷顾之微风吹拂我，使我摆脱自我与红尘，进入祢临近与亲在之圣庭。祢无所不能，随心而为。确然，祢凌驾于万物之上。"
1279,"MainText","The remembrance of God and His praise, and the glory of God and His splendor, rest upon Thee, O Thou Who art His Beauty! I bear witness that the eye of creation hath never gazed upon one wronged like Thee. Thou wast immersed all the days of Thy life beneath an ocean of tribulations. At one time Thou wast in chains and fetters; at another Thou wast threatened by the sword of Thine enemies. Yet, despite all this, Thou didst enjoin upon all men to observe what had been prescribed unto Thee by Him Who is the All-Knowing, the All-Wise.","祢是祂的聖美啊！上帝的惦記及祂的讚美，上帝的榮耀及祂的輝煌歸於祢！我見證，所有創造物均未見過像祢一般的委屈。祢一生中遭遇了無數的艱難。祢曾屈身受鐐銬之苦，也曾遭受敵人的刀劍脅迫。然而，祢仍曉諭世人遵守那全知，全智者的令諭。","啊，祢是祂的圣美！对上帝的念记和赞颂、上帝的荣耀及辉煌皆仰赖于祢。我见证：祢所蒙受的冤屈，天地万物之眼见所未见。祢身陷苦海，终此一生。祢一度镣铐加身，也曾遭遇敌人的刀光剑影。但面对这一切苦难，祢依然谕令天下万民，遵守祂钦示于祢的诫训。祂是全知者，全智者。"
